"Номер объекта","Вид объекта недвижимости","Кадастровый квартал","Площадь, кв.м.","Тип сделки","Дата сделки","Дата регистрации/ предложения","Цена сделки/ предложения, руб.","Удельная цена сделки/ предложения, руб./кв.м.","Доля в праве на объект недвижимости","Назначение/Категория земель","Разрешенное использование","Количество надземных этажей","Подземная этажность","Ограничения (обременения) вещных прав","Жилая площадь, кв.м.","Наименование","ОКАТО","Субъект","Район","Город","Населенный пункт","Улица","Номер  этажа","Количество объектов в сделке","Источник данных","Организация","Материал наружных стен","Год ввода в эксплуатацию","Год завершения строительства","Вид жилого помещения в многоквартирном доме","Тип информации","Идентификатор записи"
"31529002","Помещение","78:37:1711404",45,5,"Договор купли-продажи","12.2013","01.2014",2300000,00,50549,45,"1/2","Жилое помещение",,,,"Ипотека",28,4,"Квартира","40277501000","Г.Санкт-Петербург",,"Колпино",,"Заводской","8",2,"Из учетных систем Росреестра","Росреестр","Не указан","2006","Не указан","Не указан","Сделка",6454137697
"129456036","Помещение","78:13:0007410",32,4,"Договор купли-продажи","04.2013","05.2013",1500000,00,46296,30,"1/2","Жилое помещение",,,,"Ипотека",13,5,"Квартира","40000000000","Г.Санкт-Петербург",,,"Ленинград","Белградская","1",2,"Из учетных систем Росреестра","Росреестр","Не указан","2006","Не указан","Не указан","Сделка",6454137778
"212277038","Помещение","78:34:0004164",39,1,"Договор купли-продажи","01.2014","01.2014",2000000,00,51150,90,,"Жилое помещение",,,,"Ипотека",17,4,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Савушкина","12",1,"Из учетных систем Росреестра","Росреестр","Не указан","2002","Не указан","Не указан","Сделка",6454137797
"97537037","Помещение","78:10:0005111",80,5,"Договор купли-продажи","07.2013","07.2013",1360000,00,16894,41,"17/52","Жилое помещение",,,,"Ипотека",52,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Лесной","4",1,"Из учетных систем Росреестра","Росреестр","Не указан","2004","Не указан","Не указан","Сделка",6454137835
"130089032","Помещение","78:11:0006061",78,6,"Договор купли-продажи","07.2013","08.2013",2850000,00,36259,54,,"Жилое помещение",,,,"Ипотека",,"Квартира","40278562000","Г.Санкт-Петербург",,,"Ленинград","Большеохтинский","2",1,"Из учетных систем Росреестра","Росреестр","Не указан","2009","Не указан","Не указан","Сделка",6454137859
"257204038","Помещение","78:34:0415902",34,6,"Договор купли-продажи","10.2013","10.2013",2103000,00,60780,35,,"Жилое помещение",,,,"Ипотека",,"Квартира","40270562000","Г.Санкт-Петербург",,,,"Мебельная","17",1,"Из учетных систем Росреестра","Росреестр","Не указан","2009","Не указан","Не указан","Сделка",6454137884
"10199092006","Помещение","78:42:1821001",38,7,"Договор купли-продажи","01.2013","02.2013",1000000,00,25839,79,"1/2","Жилое помещение",,,,"Без обременения",,"Квартира","40294501000","Г.Санкт-Петербург",,"Пушкин",,"Малиновская","5",1,"Из учетных систем Росреестра","Росреестр","Не указан","2011","Не указан","Не указан","Сделка",6454138155
"211561037","Помещение","78:10:0554601",62,7,"Договор купли-продажи","08.2013","09.2013",1109128,58,17689,45,,"Жилое помещение",,,,"Ипотека",34,9,"Квартира","40273567000","Г.Санкт-Петербург",,,,"Тимуровская","1",1,"Из учетных систем Росреестра","Росреестр","Не указан","2007","Не указан","Не указан","Сделка",6454138168
"10150006006","Помещение","78:42:1812203",59,5,"Договор купли-продажи","10.2013","11.2013",1550000,00,26050,42,"1/2","Жилое помещение",,,,"Ипотека",39,4,"Квартира","40294501000","Г.Санкт-Петербург",,"Пушкин",,"Школьная","2",2,"Из учетных систем Росреестра","Росреестр","Не указан","2008","Не указан","Не указан","Сделка",6454138177
"42634036","Помещение","78:13:0007306",33,2,"Договор купли-продажи","09.2013","09.2013",2550000,00,76807,23,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Воронежская","1",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454138227
"58494035","Помещение","78:40:0009044",53,4,"Договор купли-продажи","02.2013","02.2013",900000,00,16853,93,"9/37","Жилое помещение",,,,"Без обременения",36,9,"Квартира","40279565000","Г.Санкт-Петербург",,,,"Ленина (Володарский)","3",1,"Из учетных систем Росреестра","Росреестр","Не указан","2006","Не указан","Не указан","Сделка",6454138271
"590793039","Помещение","78:36:0005505",64,1,"Договор купли-продажи","01.2013","02.2013",1450000,00,22620,90,"136/421","Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,,"8",1,"Из учетных систем Росреестра","Росреестр","Не указан","2000","Не указан","Не указан","Сделка",6454138284
"28788037","Помещение","78:10:0005146",56,4,"Договор купли-продажи","02.2013","03.2013",3850000,00,68262,41,,"Жилое помещение",,,,"Без обременения",38,1,"Квартира","40273565000","Г.Санкт-Петербург",,,"Ленинград","Брюсовская","2",1,"Из учетных систем Росреестра","Росреестр","Не указан","2006","Не указан","Не указан","Сделка",6454140348
"583976039","Помещение","78:36:0005520",70,9,"Договор купли-продажи","03.2013","03.2013",1100000,00,15514,81,,"Жилое помещение",,,,"Ипотека",47,8,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Поэтический","4",1,"Из учетных систем Росреестра","Росреестр","Не указан","2004","Не указан","Не указан","Сделка",6454140380
"168068036","Помещение","78:13:0007443",26,5,"Договор купли-продажи","08.2013","09.2013",2500000,00,94339,62,,"Жилое помещение",,,,"Ипотека",,"Квартира","40296565000","Г.Санкт-Петербург",,,,"Моравский","15",1,"Из учетных систем Росреестра","Росреестр","Не указан","2009","Не указан","Не указан","Сделка",6454140398
"10991935039","Помещение","78:36:0013101",38,4,"Договор купли-продажи","02.2013","03.2013",1000000,00,26041,67,,"Жилое помещение",,,,"Без обременения",,"Квартира","40265558000","Г.Санкт-Петербург",,,"Парголово","Михаила Дудина","5",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454140405
"10556683038","Помещение","78:34:0000000",39,5,"Договор купли-продажи","05.2013","05.2013",2000000,00,50632,91,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Шуваловский","18",2,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454140580
"153219035","Помещение","78:40:0009062",50,4,"Договор купли-продажи","12.2012","01.2013",1100000,00,21825,40,"1/5","Жилое помещение",,,,"Ипотека",,"Квартира","40279501000","Г.Санкт-Петербург",,"Красное Село",,"Гатчинское","6",5,"Из учетных систем Росреестра","Росреестр","Не указан","2010","Не указан","Не указан","Сделка",6454140721
"91131034","Помещение","78:14:0007548",44,8,"Договор купли-продажи","09.2013","09.2013",2200000,00,49107,14,,"Жилое помещение",,,,"Ипотека",,"Квартира","40284563000","Г.Санкт-Петербург",,,,"Новоизмайловский","5",1,"Из учетных систем Росреестра","Росреестр","Не указан","2010","Не указан","Не указан","Сделка",6454140749
"109676036","Помещение","78:13:0007418",29,8,"Договор купли-продажи","03.2013","03.2013",850000,00,28523,49,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Софийская","1",1,"Из учетных систем Росреестра","Росреестр","Не указан","2013","Не указан","Не указан","Сделка",6454140871
"10357730035","Помещение","78:40:0009003",78,"Договор купли-продажи","12.2012","04.2013",2990022,00,38333,62,,"Жилое помещение",,,,"Без обременения",,"Квартира","40279501000","Г.Санкт-Петербург",,"Красное Село",,"Освобождения","7",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454141002
"640879039","Помещение","78:36:0005504",52,8,"Договор купли-продажи","06.2013","06.2013",2300000,00,43560,61,,"Жилое помещение",,,,"Ипотека",,"Квартира","40265566000","Г.Санкт-Петербург",,,,"Шостаковича","3",1,"Из учетных систем Росреестра","Росреестр","Не указан","2004","Не указан","Не указан","Сделка",6454141206
"197467040","Помещение","78:12:0631202",194,7,"Договор купли-продажи","05.2013","06.2013",950000,00,4879,30,"170/1181","Жилое помещение",,,,"Ипотека",1,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Солидарности","7",1,"Из учетных систем Росреестра","Росреестр","Не указан","2006","Не указан","Не указан","Сделка",6454141278
"107516041","Помещение","78:15:0008204",117,5,"Договор купли-продажи","12.2012","01.2013",1700000,00,14468,09,"13/74","Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,,"7",1,"Из учетных систем Росреестра","Росреестр","Не указан","1999","Не указан","Не указан","Сделка",6454141286
"105304037","Помещение","78:10:0005170",37,4,"Договор купли-продажи","04.2013","04.2013",1300000,00,34759,36,"1/2","Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,,"14",1,"Из учетных систем Росреестра","Росреестр","Не указан","1999","Не указан","Не указан","Сделка",6454143318
"10351942035","Помещение","78:40:0008341",81,"Договор купли-продажи","10.2013","10.2013",3800000,00,46913,58,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Ленинский","8",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454143401
"660408039","Помещение","78:36:0005321",43,1,"Договор купли-продажи","02.2013","02.2013",1500000,00,34802,78,"11/26","Жилое помещение",,,,"Без обременения",,"Квартира","40265562000","Г.Санкт-Петербург",,,,"Калязинская","1",1,"Из учетных систем Росреестра","Росреестр","Не указан","2005","Не указан","Не указан","Сделка",6454143488
"61154033","Помещение","78:06:0002049",155,8,"Договор купли-продажи","02.2013","03.2013",804000,00,5160,46,"21/108","Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"14-я В.О.","5",1,"Из учетных систем Росреестра","Росреестр","Не указан","2004","Не указан","Не указан","Сделка",6454143510
"82040033","Помещение","78:06:0002208",30,7,"Договор купли-продажи","12.2012","01.2013",3500000,00,114006,51,,"Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Нахимова","3",1,"Из учетных систем Росреестра","Росреестр","Не указан","2013","Не указан","Не указан","Сделка",6454143520
"65484005","Помещение","78:40:0019347",50,1,"Договор купли-продажи","01.2013","01.2013",1460000,00,29141,72,,"Жилое помещение",,,,"Ипотека",,"Квартира","40290501000","Г.Санкт-Петербург",,"Петергоф",,"Чичеринская","5",2,"Из учетных систем Росреестра","Росреестр","Не указан","1999","Не указан","Не указан","Сделка",6454143591
"20103006","Земельный участок","78:42:1830302",1200,"Договор купли-продажи","04.2013","06.2013",2500000,00,2083,33,,"Земли населенных пунктов",,,,"Ипотека",,,"40294501000","Г.Санкт-Петербург",,"Пушкин",,"Колпинское (Новая деревня)",,1,"Из учетных систем Росреестра","Росреестр","Не указан","2009","Не указан","Не указан","Сделка",6454143608
"155385032","Помещение","78:11:0006068",133,4,"Договор купли-продажи","03.2013","03.2013",14000000,00,104947,53,,"Жилое помещение",,,,"Ипотека",,"Квартира","40278562000","Г.Санкт-Петербург",,,"Ленинград","Большеохтинский","12",1,"Из учетных систем Росреестра","Росреестр","Не указан","2007","Не указан","Не указан","Сделка",6454143904
"49294041","Помещение","78:15:0843201",34,6,"Договор купли-продажи","02.2013","02.2013",3350000,00,96820,81,,"Жилое помещение",,,,"Без обременения",,"Квартира","40276563000","Г.Санкт-Петербург",,,,"Лёни Голикова","6",1,"Из учетных систем Росреестра","Росреестр","Не указан","2007","Не указан","Не указан","Сделка",6454144076
"68971030","Помещение","78:32:0001166",140,8,"Договор купли-продажи","01.2013","03.2013",1000000,00,7102,27,"11/104","Жилое помещение",,,,"Без обременения",,"Квартира","40262561000","Г.Санкт-Петербург",,,,"Английский","4",1,"Из учетных систем Росреестра","Росреестр","Не указан","1999","Не указан","Не указан","Сделка",6454144182
"67722032","Помещение","78:11:0006107",51,8,"Договор купли-продажи","06.2013","06.2013",1258000,00,24285,71,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Индустриальный","6",1,"Из учетных систем Росреестра","Росреестр","Не указан","2005","Не указан","Не указан","Сделка",6454144222
"168064040","Помещение","78:12:0006324",51,4,"Договор купли-продажи","12.2013","12.2013",2400000,00,46692,61,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Солидарности","11",2,"Из учетных систем Росреестра","Росреестр","Не указан","1999","Не указан","Не указан","Сделка",6454144295
"84984036","Помещение","78:13:0007406",46,1,"Договор купли-продажи","07.2013","08.2013",1500000,00,32537,96,"20/30","Жилое помещение",,,,"Ипотека",30,2,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Пражская","3",1,"Из учетных систем Росреестра","Росреестр","Не указан","2000","Не указан","Не указан","Сделка",6454146333
"112044040","Помещение","78:12:0006344",35,4,"Договор купли-продажи","10.2013","10.2013",921747,52,26038,07,,"Жилое помещение",,,,"Ипотека",19,2,"Квартира","40285565000","Г.Санкт-Петербург",,,,"Народная","3",1,"Из учетных систем Росреестра","Росреестр","Не указан","2003","Не указан","Не указан","Сделка",6454146422
"74080042","Помещение","78:31:0111101",107,7,"Договор купли-продажи","01.2013","02.2013",8790000,00,81615,60,"3/4","Жилое помещение",,,,"Без обременения",,"Квартира","40298564000","Г.Санкт-Петербург",,,,"Таврическая","4",2,"Из учетных систем Росреестра","Росреестр","Не указан","2009","Не указан","Не указан","Сделка",6454146601
"50017033","Помещение","78:06:0002014",69,3,"Договор купли-продажи","12.2012","01.2013",4700000,00,67821,07,"1/4","Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"1-я В.О.","1",4,"Из учетных систем Росреестра","Росреестр","Не указан","2005","Не указан","Не указан","Сделка",6454146712
"48805042","Помещение","78:31:0001038",84,1,"Договор купли-продажи","10.2013","11.2013",3000000,00,35671,82,"1/2","Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Некрасова","3",2,"Из учетных систем Росреестра","Росреестр","Не указан","1999","Не указан","Не указан","Сделка",6454146760
"73183037","Помещение","78:10:0005138",55,1,"Договор купли-продажи","02.2013","02.2013",2200000,00,39927,40,,"Жилое помещение",,,,"Ипотека",31,6,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Замшина","7",2,"Из учетных систем Росреестра","Росреестр","Не указан","2005","Не указан","Не указан","Сделка",6454146804
"157416037","Помещение","78:10:0005215",73,3,"Договор купли-продажи","09.2013","09.2013",4890000,00,66712,14,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Тихорецкий","9",1,"Из учетных систем Росреестра","Росреестр","Не указан","2002","Не указан","Не указан","Сделка",6454146878
"268911038","Помещение","78:34:0415902",45,8,"Договор купли-продажи","02.2013","02.2013",900000,00,19650,66,,"Жилое помещение",,,,"Ипотека",,"Квартира","40270562000","Г.Санкт-Петербург",,,,"Лыжный","5",1,"Из учетных систем Росреестра","Росреестр","Не указан","2010","Не указан","Не указан","Сделка",6454147023
"636238039","Помещение","78:36:0005366",30,7,"Договор купли-продажи","06.2013","06.2013",1700000,00,55374,59,,"Жилое помещение",,,,"Ипотека",17,24,"Квартира","40000000000","Г.Санкт-Петербург",,,,,"5",1,"Из учетных систем Росреестра","Росреестр","Не указан","2002","Не указан","Не указан","Сделка",6454147071
"91139042","Помещение","78:31:0001427",35,8,"Договор купли-продажи","09.2013","09.2013",1000000,00,27932,96,,"Жилое помещение",,,,"Ипотека",,"Квартира","40298564000","Г.Санкт-Петербург",,,,"Дегтярная","4",2,"Из учетных систем Росреестра","Росреестр","Не указан","2008","Не указан","Не указан","Сделка",6454147163
"63092038","Помещение","78:34:0412701",73,4,"Договор купли-продажи","07.2013","07.2013",99000,00,1348,77,"1/10","Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Авиаконструкторов","6",1,"Из учетных систем Росреестра","Росреестр","Не указан","1999","Не указан","Не указан","Сделка",6454147244
"175954036","Помещение","78:13:0007430",91,3,"Договор купли-продажи","08.2013","08.2013",500000,00,5476,45,,"Жилое помещение",,,,"Ипотека",,"Квартира","40296565000","Г.Санкт-Петербург",,,,"Малая Бухарестская","5",2,"Из учетных систем Росреестра","Росреестр","Не указан","2006","Не указан","Не указан","Сделка",6454149328
"124293042","Помещение","78:31:0001183",27,4,"Договор купли-продажи","12.2012","05.2013",1102175000,00,40225364,96,,"Нежилое помещение",,,,"Ипотека",,"Нежилое помещение","40298561000","Г.Санкт-Петербург",,,,"Волынский","7",28,"Из учетных систем Росреестра","Росреестр","Не указан","2005","Не указан","Не указан","Сделка",6454149365
"62778002","Помещение","78:37:0017114",45,8,"Договор купли-продажи","07.2013","08.2013",550000,00,12008,73,,"Жилое помещение",,,,"Ипотека",,"Квартира","40277501000","Г.Санкт-Петербург",,"Колпино",,"Раумская","3",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454149658
"10515589038","Помещение","78:34:0004152",48,6,"Договор купли-продажи","10.2013","10.2013",2300000,00,47325,10,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,"Ленинград","Богатырский","17",1,"Из учетных систем Росреестра","Росреестр","Не указан","2011","Не указан","Не указан","Сделка",6454149674
"216123040","Помещение","78:12:0633603",69,9,"Договор купли-продажи","11.2012","04.2013",3000000,00,42918,45,"1/2","Жилое помещение",,,,"Без обременения",39,9,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Тельмана","14",1,"Из учетных систем Росреестра","Росреестр","Не указан","2009","Не указан","Не указан","Сделка",6454149696
"79601033","Помещение","78:06:0220102",46,"Договор купли-продажи","01.2013","02.2013",4338000,00,94304,35,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Наличная","7",1,"Из учетных систем Росреестра","Росреестр","Не указан","2004","Не указан","Не указан","Сделка",6454149760
"745176039","Помещение","78:36:0535303",34,2,"Договор купли-продажи","12.2012","02.2013",3880871,27,113475,77,,"Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Тореза","2",1,"Из учетных систем Росреестра","Росреестр","Не указан","2009","Не указан","Не указан","Сделка",6454149876
"76700031","Помещение","78:07:0003201",69,8,"Договор купли-продажи","02.2013","04.2013",613524,00,8789,74,"328/443","Жилое помещение",,,,"Без обременения",44,3,"Квартира","40288566000","Г.Санкт-Петербург",,,"Ленинград","Барочная","6",1,"Из учетных систем Росреестра","Росреестр","Не указан","2001","Не указан","Не указан","Сделка",6454149923
"157202037","Помещение","78:10:0005215",32,5,"Договор купли-продажи","02.2013","02.2013",1000000,00,30769,23,,"Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Тихорецкий","6",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454149980
"10254684006","Помещение","78:42:0018304",42,1,"Договор купли-продажи","12.2012","01.2013",1200000,00,28503,56,,"Жилое помещение",,,,"Ипотека",,"Квартира","40294559000","Г.Санкт-Петербург",,,"Шушары","Изборская (Славянка)","2",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454149982
"676627039","Помещение","78:36:0005519",36,5,"Договор купли-продажи","12.2013","12.2013",700000,00,19178,08,"1/2","Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,,"6",2,"Из учетных систем Росреестра","Росреестр","Не указан","2006","Не указан","Не указан","Сделка",6454150010
"10464767040","Помещение","78:12:0006307",34,5,"Договор купли-продажи","05.2013","05.2013",1900000,00,55072,46,,"Жилое помещение",,,,"Ипотека",,"Квартира","40285567000","Г.Санкт-Петербург",,,,"Антонова-Овсеенко","15",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454150151
"39567041","Помещение","78:15:0008409",30,3,"Договор купли-продажи","05.2013","06.2013",1700000,00,56105,61,"1/2","Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,,"1",2,"Из учетных систем Росреестра","Росреестр","Не указан","2005","Не указан","Не указан","Сделка",6454150209
"38771037","Помещение","78:10:0521601",30,8,"Договор купли-продажи","02.2013","02.2013",3000000,00,97402,60,,"Жилое помещение",,,,"Без обременения",,"Квартира","40273562000","Г.Санкт-Петербург",,,,"Вавиловых","3",1,"Из учетных систем Росреестра","Росреестр","Не указан","1999","Не указан","Не указан","Сделка",6454150248
"10541046038","Помещение","78:34:0415902",45,4,"Договор купли-продажи","01.2013","01.2013",2500000,00,55066,08,,"Жилое помещение",,,,"Ипотека",,"Квартира","40270562000","Г.Санкт-Петербург",,,,"Лыжный","5",2,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454153412
"63718037","Помещение","78:10:0005203",54,9,"Договор купли-продажи","01.2013","02.2013",1000000,00,18214,94,,"Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Гражданский","3",1,"Из учетных систем Росреестра","Росреестр","Не указан","2009","Не указан","Не указан","Сделка",6454153576
"97987040","Помещение","78:12:0006302",54,1,"Договор купли-продажи","02.2013","02.2013",5000000,00,92421,44,,"Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Крыленко","8",1,"Из учетных систем Росреестра","Росреестр","Не указан","2001","Не указан","Не указан","Сделка",6454153582
"10246965006","Помещение","78:42:0018304",37,5,"Договор купли-продажи","12.2012","01.2013",2553380,00,68090,13,,"Жилое помещение",,,,"Без обременения",,"Квартира","40294559000","Г.Санкт-Петербург",,,"Шушары","Ростовская (Славянка)","6",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454153628
"208831038","Помещение","78:34:0004103",201,7,"Договор купли-продажи","10.2013","11.2013",900000,00,4462,07,"24/123","Жилое помещение",,,,"Ипотека",122,8,"Квартира","40270564000","Г.Санкт-Петербург",,,"Ленинград","Аэродромная","8",1,"Из учетных систем Росреестра","Росреестр","Не указан","2007","Не указан","Не указан","Сделка",6454153649
"17412003","Помещение","78:34:0010221",32,7,"Договор купли-продажи","09.2013","10.2013",2650000,00,81039,76,,"Жилое помещение",,,,"Ипотека",,"Квартира","40280501000","Г.Санкт-Петербург",,"Кронштадт",,"Станюковича","6",1,"Из учетных систем Росреестра","Росреестр","Не указан","2013","Не указан","Не указан","Сделка",6454153753
"10358880035","Помещение","78:40:0009003",78,4,"Договор купли-продажи","12.2012","04.2013",3525072,40,44962,66,,"Жилое помещение",,,,"Без обременения",,"Квартира","40279501000","Г.Санкт-Петербург",,"Красное Село",,"Освобождения","4",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454153767
"101117661004","Земельный участок","78:38:0022125",3280,"Договор купли-продажи","02.2013","03.2013",103519100,00,31560,70,,"Земли населенных пунктов",,,,"Ипотека",,,"40281555000","Г.Санкт-Петербург",,,"Репино","2-й Лесной",,16,"Из учетных систем Росреестра","Росреестр","Не указан","2010","Не указан","Не указан","Сделка",6454153859
"151230037","Помещение","78:10:0005544",54,8,"Договор купли-продажи","10.2013","10.2013",1314200,00,23981,75,"1/5","Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Суздальский","10",5,"Из учетных систем Росреестра","Росреестр","Не указан","2013","Не указан","Не указан","Сделка",6454153905
"164832036","Помещение","78:13:0007429",465,2,"Договор купли-продажи","03.2013","04.2013",1806250,00,3882,74,"16/242","Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Загребский","4",1,"Из учетных систем Росреестра","Росреестр","Не указан","2007","Не указан","Не указан","Сделка",6454154150
"118424040","Помещение","78:12:0006341",30,4,"Договор купли-продажи","01.2013","01.2013",2905000,00,95559,21,,"Жилое помещение",,,,"Без обременения",,"Квартира","40285565000","Г.Санкт-Петербург",,,,"Новосёлов","5",1,"Из учетных систем Росреестра","Росреестр","Не указан","2004","Не указан","Не указан","Сделка",6454155370
"57136035","Помещение","78:40:0008451",42,2,"Договор купли-продажи","01.2013","01.2013",1000000,00,23696,68,"1/2","Жилое помещение",,,,"Без обременения",,"Квартира","40279564000","Г.Санкт-Петербург",,,,"Авангардная","3",2,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454155449
"10444580040","Помещение","78:12:0631901",45,7,"Договор купли-продажи","11.2012","02.2013",2450000,00,53610,50,,"Жилое помещение",,,,"Без обременения",,"Квартира","40285569000","Г.Санкт-Петербург",,,"Ленинград","Бадаева","12",1,"Из учетных систем Росреестра","Росреестр","Не указан","2011","Не указан","Не указан","Сделка",6454155584
"29645036","Помещение","78:13:0007430",52,2,"Договор купли-продажи","12.2013","12.2013",2500000,00,47892,72,,"Жилое помещение",,,,"Ипотека",29,8,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Бухарестская","9",1,"Из учетных систем Росреестра","Росреестр","Не указан","2005","Не указан","Не указан","Сделка",6454155594
"149630034","Помещение","78:14:0007679",64,8,"Договор купли-продажи","08.2013","08.2013",4120000,00,63580,25,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Юрия Гагарина","9",1,"Из учетных систем Росреестра","Росреестр","Не указан","2006","Не указан","Не указан","Сделка",6454155598
"575313039","Помещение","78:36:0511905",47,"Договор купли-продажи","01.2013","01.2013",3300000,00,70212,77,,"Жилое помещение",,,,"Ипотека",28,6,"Квартира","40265561000","Г.Санкт-Петербург",,,,"1-й Муринский","5",1,"Из учетных систем Росреестра","Росреестр","Не указан","2006","Не указан","Не указан","Сделка",6454155608
"10195617033","Помещение","78:06:0002208",466,1,"Договор купли-продажи","03.2013","03.2013",5000000,00,10727,31,,"Нежилое помещение",,,,"Ипотека",,"Нежилое помещение","40000000000","Г.Санкт-Петербург",,,,"Наличная",,2,"Из учетных систем Росреестра","Росреестр","Не указан","2010","Не указан","Не указан","Сделка",6454155630
"10330889041","Помещение","78:15:0008051",81,1,"Договор купли-продажи","12.2013","01.2014",600000,00,7398,27,,"Жилое помещение",,,,"Ипотека",," Квартира","40000000000","Г.Санкт-Петербург",,,,,"4",2,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454155670
"10251312006","Помещение","78:42:0018304",35,8,"Договор купли-продажи","01.2013","03.2013",400000,00,11173,18,,"Жилое помещение",,,,"Ипотека",,"Квартира","40294559000","Г.Санкт-Петербург",,,"Шушары","Ростовская (Славянка)","5",1,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454155742
"10556641038","Помещение","78:34:0000000",32,8,"Договор купли-продажи","10.2013","12.2013",2518000,00,76768,29,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Шуваловский","18",2,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454155760
"655458039","Помещение","78:36:0553301",57,2,"Договор купли-продажи","02.2013","03.2013",1000000,00,17482,52,"1/2","Жилое помещение",,,,"Без обременения",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Северный","5",2,"Из учетных систем Росреестра","Росреестр","Не указан","2012","Не указан","Не указан","Сделка",6454155799
"41431032","Помещение","78:11:0006028",59,5,"Договор купли-продажи","10.2013","10.2013",1700000,00,28571,43,,"Жилое помещение",,,,"Ипотека",,"Квартира","40000000000","Г.Санкт-Петербург",,,,"Шаумяна","2",2,"Из учетных систем Росреестра","Росреестр","Не указан","2000","Не указан","Не указан","Сделка",6454155841
