"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"122091041";"Помещение";"78:15:0008402";48,2;"Договор купли-продажи";"02.2017";"03.2017";1966000,00;40788,38;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Трамвайный";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6487594919
"79216036";"Помещение";"78:13:0007443";54,4;"Договор купли-продажи";"06.2016";"06.2016";1000000,00;18382,35;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Олеко Дундича";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6487594922
"84329031";"Помещение";"78:07:0003105";74,3;"Договор купли-продажи";"02.2017";"03.2017";4700000,00;63257,07;;"Жилое помещение";;;;"Ипотека";;"квартира";"40288565000";"Г.Санкт-Петербург";;;;"Ораниенбаумская";"5";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6487594930
"615733039";"Помещение";"78:36:0005366";31;"Договор купли-продажи";"12.2016";"02.2017";1390000,00;44838,71;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Тореза";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6487594931
"95414040";"Помещение";"78:12:0710602";73,9;"Договор купли-продажи";"02.2017";"03.2017";500000,00;6765,90;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Крупской";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6487594933
"10417438040";"Помещение";"78:12:0006357";64;"Договор купли-продажи";"02.2017";"03.2017";3455600,00;53993,75;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"17";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2010";"Не указан";"Не указан";"Сделка";6487594934
"10313786041";"Помещение";"78:15:0008067";197,3;"Договор купли-продажи";"02.2016";"02.2016";65000000,00;329447,54;;"Нежилое помещение";;;;"Ипотека";;"Нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Говорова";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6487594937
"10313791041";"Помещение";"78:15:0008067";202,8;"Договор купли-продажи";"02.2017";"03.2017";7209463,00;35549,62;;"Нежилое помещение";;;;"Ипотека";;"Нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Говорова";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6487594939
"171034036";"Помещение";"78:13:0744701";87,2;"Договор купли-продажи";"02.2017";"02.2017";3000000,00;34403,67;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Будапештская";"5";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6487594941
"91992005";"Помещение";"78:40:0019312";55,3;"Договор купли-продажи";"02.2017";"03.2017";2700000,00;48824,59;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40290501000";"Г.Санкт-Петербург";;"Петергоф";;"Бобыльская";"4";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6487594951
